entry,at,order
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:39:49.690Z,160939678969100
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:39:38.200Z,160939677820100
"""Steve @ vKtqqQXap1"" posts a big blind of 2",2020-12-31T06:39:32.767Z,160939677276909
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T06:39:32.767Z,160939677276908
"Your hand is 4♣, 2♦",2020-12-31T06:39:32.767Z,160939677276903
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (332) | #3 ""Ton @ y-BrAbw25C"" (37) | #4 ""Sean @ dT098Gir6A"" (274) | #7 ""Alex St @ hgOw7xr4v6"" (93) | #10 ""ChadSlap @ 8jqQZhEvdi"" (199)",2020-12-31T06:39:32.767Z,160939677276902
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T06:39:32.767Z,160939677276901
"The player ""charles @ ZRFl3F81GH"" stand up with the stack of 25.",2020-12-31T06:39:32.767Z,160939677276900
"-- ending hand #87 --",2020-12-31T06:39:26.732Z,160939676673402
"""Sean @ dT098Gir6A"" collected 52 from pot with Three of a Kind, Q's (combination: Q♥, Q♣, Q♦, 9♥, 7♦)",2020-12-31T06:39:26.732Z,160939676673401
"""Sean @ dT098Gir6A"" shows a Q♥, 7♦.",2020-12-31T06:39:26.732Z,160939676673400
"""Ton @ y-BrAbw25C"" calls 20",2020-12-31T06:39:25.921Z,160939676592200
"""Sean @ dT098Gir6A"" raises to 20",2020-12-31T06:39:22.038Z,160939676203900
"""Ton @ y-BrAbw25C"" bets 10",2020-12-31T06:39:17.719Z,160939675772000
"River: Q♣, 9♥, 4♦, 2♣ [Q♦]",2020-12-31T06:39:06.296Z,160939674630400
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T06:39:05.485Z,160939674548700
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:39:02.018Z,160939674202200
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:38:55.773Z,160939673577400
"""Ton @ y-BrAbw25C"" bets 2",2020-12-31T06:38:51.171Z,160939673117200
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:38:44.006Z,160939672400700
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:38:39.695Z,160939671969600
"Turn: Q♣, 9♥, 4♦ [2♣]",2020-12-31T06:38:32.492Z,160939671249400
"""Sean @ dT098Gir6A"" checks",2020-12-31T06:38:31.683Z,160939671168400
"""Ton @ y-BrAbw25C"" checks",2020-12-31T06:38:25.198Z,160939670519900
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:38:19.946Z,160939669994700
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:38:15.521Z,160939669552200
"Flop:  [Q♣, 9♥, 4♦]",2020-12-31T06:37:49.784Z,160939666978600
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:37:48.980Z,160939666898100
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:37:46.677Z,160939666667800
"""charles @ ZRFl3F81GH"" folds",2020-12-31T06:37:44.583Z,160939666458400
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:37:43.777Z,160939666377800
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:37:40.672Z,160939666067300
"""Steve @ vKtqqQXap1"" folds",2020-12-31T06:37:33.481Z,160939665348500
"""ChadSlap @ 8jqQZhEvdi"" posts a big blind of 2",2020-12-31T06:37:24.218Z,160939664421909
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T06:37:24.218Z,160939664421908
"Your hand is 10♣, 6♠",2020-12-31T06:37:24.218Z,160939664421902
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (332) | #3 ""Ton @ y-BrAbw25C"" (61) | #4 ""Sean @ dT098Gir6A"" (246) | #6 ""charles @ ZRFl3F81GH"" (25) | #7 ""Alex St @ hgOw7xr4v6"" (95) | #10 ""ChadSlap @ 8jqQZhEvdi"" (201)",2020-12-31T06:37:24.218Z,160939664421901
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""charles @ ZRFl3F81GH"") --",2020-12-31T06:37:24.218Z,160939664421900
"-- ending hand #86 --",2020-12-31T06:37:21.291Z,160939664129302
"""Alex St @ hgOw7xr4v6"" collected 20 from pot",2020-12-31T06:37:21.291Z,160939664129301
"Uncalled bet of 8 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T06:37:21.291Z,160939664129300
"""charles @ ZRFl3F81GH"" folds",2020-12-31T06:37:20.486Z,160939664048600
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T06:37:07.724Z,160939662772500
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:37:03.915Z,160939662391600
"Turn: 5♦, J♦, 3♠ [J♠]",2020-12-31T06:37:00.025Z,160939662002700
"""charles @ ZRFl3F81GH"" calls 6",2020-12-31T06:36:59.217Z,160939661921800
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:36:55.146Z,160939661514700
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:36:51.215Z,160939661121600
"""Alex St @ hgOw7xr4v6"" bets 6",2020-12-31T06:36:50.361Z,160939661036200
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:36:46.505Z,160939660650600
"Flop:  [5♦, J♦, 3♠]",2020-12-31T06:36:30.667Z,160939659066800
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:36:29.859Z,160939658986000
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:36:25.371Z,160939658537400
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:36:24.290Z,160939658429100
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:36:22.270Z,160939658227100
"""Steve @ vKtqqQXap1"" folds",2020-12-31T06:36:19.046Z,160939657904700
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T06:36:17.801Z,160939657780200
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T06:36:09.926Z,160939656992709
"""charles @ ZRFl3F81GH"" posts a small blind of 1",2020-12-31T06:36:09.926Z,160939656992708
"Your hand is 4♣, 2♦",2020-12-31T06:36:09.926Z,160939656992702
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (332) | #3 ""Ton @ y-BrAbw25C"" (63) | #4 ""Sean @ dT098Gir6A"" (248) | #6 ""charles @ ZRFl3F81GH"" (33) | #7 ""Alex St @ hgOw7xr4v6"" (83) | #10 ""ChadSlap @ 8jqQZhEvdi"" (201)",2020-12-31T06:36:09.926Z,160939656992701
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T06:36:09.926Z,160939656992700
"-- ending hand #85 --",2020-12-31T06:36:07.001Z,160939656700202
"""Alex St @ hgOw7xr4v6"" collected 13 from pot",2020-12-31T06:36:07.001Z,160939656700201
"Uncalled bet of 8 returned to ""Alex St @ hgOw7xr4v6""",2020-12-31T06:36:07.001Z,160939656700200
"""charles @ ZRFl3F81GH"" folds",2020-12-31T06:36:06.187Z,160939656618900
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:36:00.815Z,160939656081600
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:35:52.046Z,160939655204700
"""Steve @ vKtqqQXap1"" folds",2020-12-31T06:35:47.717Z,160939654771700
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T06:35:41.980Z,160939654198100
"""Alex St @ hgOw7xr4v6"" bets 8",2020-12-31T06:35:39.837Z,160939653983800
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:35:30.403Z,160939653040400
"""Sean @ dT098Gir6A"" checks",2020-12-31T06:35:27.501Z,160939652750200
"Flop:  [6♥, 8♠, J♣]",2020-12-31T06:35:21.805Z,160939652180600
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:35:20.993Z,160939652099400
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:35:19.020Z,160939651902100
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:35:18.163Z,160939651816400
"""Steve @ vKtqqQXap1"" checks",2020-12-31T06:35:17.309Z,160939651731000
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:35:00.213Z,160939650021400
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:34:55.480Z,160939649548100
"""Steve @ vKtqqQXap1"" posts a missed big blind of 2",2020-12-31T06:34:24.561Z,160939646456412
"""Steve @ vKtqqQXap1"" posts a missing small blind of 1",2020-12-31T06:34:24.561Z,160939646456411
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T06:34:24.561Z,160939646456410
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T06:34:24.561Z,160939646456409
"Your hand is 3♠, 5♣",2020-12-31T06:34:24.561Z,160939646456403
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (335) | #3 ""Ton @ y-BrAbw25C"" (65) | #4 ""Sean @ dT098Gir6A"" (250) | #6 ""charles @ ZRFl3F81GH"" (35) | #7 ""Alex St @ hgOw7xr4v6"" (72) | #10 ""ChadSlap @ 8jqQZhEvdi"" (203)",2020-12-31T06:34:24.561Z,160939646456402
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Ton @ y-BrAbw25C"") --",2020-12-31T06:34:24.561Z,160939646456401
"The player ""Steve @ vKtqqQXap1"" joined the game with a stack of 335.",2020-12-31T06:34:24.561Z,160939646456400
"-- ending hand #84 --",2020-12-31T06:34:18.536Z,160939645853803
"""charles @ ZRFl3F81GH"" shows a Q♦, 10♣.",2020-12-31T06:34:18.536Z,160939645853802
"""ChadSlap @ 8jqQZhEvdi"" collected 69 from pot with Pair, K's (combination: K♥, K♣, A♣, 10♠, 9♥)",2020-12-31T06:34:18.536Z,160939645853801
"""ChadSlap @ 8jqQZhEvdi"" shows a K♥, K♣.",2020-12-31T06:34:18.536Z,160939645853800
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:34:17.731Z,160939645773200
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:34:15.179Z,160939645518000
"River: 7♣, 10♠, 9♥, A♣ [4♣]",2020-12-31T06:34:09.298Z,160939644930200
"""charles @ ZRFl3F81GH"" calls 6",2020-12-31T06:34:08.494Z,160939644849400
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:34:04.944Z,160939644494500
"""ChadSlap @ 8jqQZhEvdi"" raises to 6",2020-12-31T06:33:59.309Z,160939643931000
"""charles @ ZRFl3F81GH"" raises to 4",2020-12-31T06:33:54.745Z,160939643474600
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:33:49.176Z,160939642917700
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:33:47.617Z,160939642761800
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:33:44.082Z,160939642408300
"""Sean @ dT098Gir6A"" checks",2020-12-31T06:33:35.699Z,160939641570000
"Turn: 7♣, 10♠, 9♥ [A♣]",2020-12-31T06:33:25.088Z,160939640508900
"""Sean @ dT098Gir6A"" calls 10",2020-12-31T06:33:24.259Z,160939640426000
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:33:15.691Z,160939639569200
"""ChadSlap @ 8jqQZhEvdi"" calls 10",2020-12-31T06:33:12.742Z,160939639274300
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:33:10.510Z,160939639051100
"""charles @ ZRFl3F81GH"" raises to 10",2020-12-31T06:33:09.237Z,160939638923800
"""Sean @ dT098Gir6A"" bets 2",2020-12-31T06:32:50.647Z,160939637064800
"""Ton @ y-BrAbw25C"" checks",2020-12-31T06:32:34.481Z,160939635448200
"Flop:  [7♣, 10♠, 9♥]",2020-12-31T06:32:09.614Z,160939632961500
"""Alex St @ hgOw7xr4v6"" calls 5",2020-12-31T06:32:08.806Z,160939632880700
"""charles @ ZRFl3F81GH"" calls 5",2020-12-31T06:32:07.356Z,160939632735800
"""Sean @ dT098Gir6A"" calls 5",2020-12-31T06:32:05.788Z,160939632578800
"""Ton @ y-BrAbw25C"" calls 5",2020-12-31T06:32:04.928Z,160939632492900
"""ChadSlap @ 8jqQZhEvdi"" raises to 5",2020-12-31T06:31:59.989Z,160939631999000
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:31:49.723Z,160939630972400
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:31:41.564Z,160939630156500
"""Sean @ dT098Gir6A"" posts a big blind of 2",2020-12-31T06:31:33.534Z,160939629353508
"""Ton @ y-BrAbw25C"" posts a small blind of 1",2020-12-31T06:31:33.534Z,160939629353507
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (70) | #4 ""Sean @ dT098Gir6A"" (267) | #6 ""charles @ ZRFl3F81GH"" (56) | #7 ""Alex St @ hgOw7xr4v6"" (77) | #10 ""ChadSlap @ 8jqQZhEvdi"" (155)",2020-12-31T06:31:33.534Z,160939629353501
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""ChadSlap @ 8jqQZhEvdi"") --",2020-12-31T06:31:33.534Z,160939629353500
"-- ending hand #83 --",2020-12-31T06:31:27.491Z,160939628749302
"""ChadSlap @ 8jqQZhEvdi"" collected 42 from pot with Pair, 10's (combination: 10♣, 10♦, J♦, 8♦, 7♣)",2020-12-31T06:31:27.491Z,160939628749301
"""ChadSlap @ 8jqQZhEvdi"" shows a 10♣, J♦.",2020-12-31T06:31:27.491Z,160939628749300
"""charles @ ZRFl3F81GH"" calls 8",2020-12-31T06:31:26.681Z,160939628668200
"""ChadSlap @ 8jqQZhEvdi"" bets 8",2020-12-31T06:31:23.070Z,160939628307100
"River: 7♣, 10♦, 3♠, 6♦ [8♦]",2020-12-31T06:31:04.005Z,160939626400800
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:31:03.197Z,160939626319800
"""ChadSlap @ 8jqQZhEvdi"" calls 4",2020-12-31T06:30:49.695Z,160939624969600
"""charles @ ZRFl3F81GH"" raises to 4",2020-12-31T06:30:42.117Z,160939624211800
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:30:30.372Z,160939623037300
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:30:09.118Z,160939620911800
"Turn: 7♣, 10♦, 3♠ [6♦]",2020-12-31T06:30:03.314Z,160939620331600
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:30:02.488Z,160939620249900
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:30:01.540Z,160939620154100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:29:56.089Z,160939619609000
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:29:49.731Z,160939618973100
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:29:46.716Z,160939618671800
"Flop:  [7♣, 10♦, 3♠]",2020-12-31T06:29:38.036Z,160939617804200
"""Ton @ y-BrAbw25C"" checks",2020-12-31T06:29:37.229Z,160939617722900
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:29:33.265Z,160939617326600
"The player ""Steve @ vKtqqQXap1"" sit back with the stack of 335.",2020-12-31T06:29:29.756Z,160939616975700
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:29:26.153Z,160939616615400
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:29:24.488Z,160939616448900
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:29:22.106Z,160939616210700
"""Ton @ y-BrAbw25C"" posts a big blind of 2",2020-12-31T06:28:55.312Z,160939613531309
"""ChadSlap @ 8jqQZhEvdi"" posts a small blind of 1",2020-12-31T06:28:55.312Z,160939613531308
"Player stacks: #3 ""Ton @ y-BrAbw25C"" (72) | #4 ""Sean @ dT098Gir6A"" (273) | #6 ""charles @ ZRFl3F81GH"" (72) | #7 ""Alex St @ hgOw7xr4v6"" (79) | #10 ""ChadSlap @ 8jqQZhEvdi"" (129)",2020-12-31T06:28:55.312Z,160939613531302
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""Alex St @ hgOw7xr4v6"") --",2020-12-31T06:28:55.312Z,160939613531301
"The player ""Steve @ vKtqqQXap1"" stand up with the stack of 335.",2020-12-31T06:28:55.312Z,160939613531300
"-- ending hand #82 --",2020-12-31T06:28:49.268Z,160939612926904
"""ChadSlap @ 8jqQZhEvdi"" collected 114 from pot with Straight, K High (combination: K♣, Q♥, J♥, 10♣, 9♣)",2020-12-31T06:28:49.268Z,160939612926903
"""ChadSlap @ 8jqQZhEvdi"" shows a K♣, 5♥.",2020-12-31T06:28:49.268Z,160939612926902
"""Sean @ dT098Gir6A"" collected 114 from pot with Straight, K High (combination: K♠, Q♥, J♥, 10♣, 9♣)",2020-12-31T06:28:49.268Z,160939612926901
"""Sean @ dT098Gir6A"" shows a 8♦, K♠.",2020-12-31T06:28:49.268Z,160939612926900
"""Sean @ dT098Gir6A"" calls 50",2020-12-31T06:28:48.459Z,160939612846000
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:28:25.095Z,160939610509600
"""ChadSlap @ 8jqQZhEvdi"" raises to 50",2020-12-31T06:27:37.369Z,160939605737000
"""Sean @ dT098Gir6A"" raises to 20",2020-12-31T06:27:28.300Z,160939604830100
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:27:03.997Z,160939602399800
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:26:58.722Z,160939601872300
"River: 9♣, Q♥, J♥, 10♣ [2♦]",2020-12-31T06:26:52.727Z,160939601273100
"""Sean @ dT098Gir6A"" calls 36",2020-12-31T06:26:51.916Z,160939601191700
"""Ton @ y-BrAbw25C"" calls 36",2020-12-31T06:26:47.557Z,160939600755700
"""ChadSlap @ 8jqQZhEvdi"" raises to 36",2020-12-31T06:26:44.083Z,160939600408400
"""Sean @ dT098Gir6A"" raises to 20",2020-12-31T06:26:37.495Z,160939599749600
"""Ton @ y-BrAbw25C"" raises to 10",2020-12-31T06:26:32.022Z,160939599202400
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:26:22.179Z,160939598218000
"Turn: 9♣, Q♥, J♥ [10♣]",2020-12-31T06:26:17.683Z,160939597768400
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:26:16.878Z,160939597687800
"""charles @ ZRFl3F81GH"" folds",2020-12-31T06:26:13.531Z,160939597353200
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:26:06.334Z,160939596633500
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:26:05.203Z,160939596520500
"""Steve @ vKtqqQXap1"" folds",2020-12-31T06:26:04.347Z,160939596434800
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:25:59.019Z,160939595902000
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:25:55.257Z,160939595525800
"Flop:  [9♣, Q♥, J♥]",2020-12-31T06:25:50.718Z,160939595072000
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:25:49.911Z,160939594991200
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:25:44.647Z,160939594464800
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:25:41.133Z,160939594113500
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:25:29.633Z,160939592963300
"""Ton @ y-BrAbw25C"" calls 2",2020-12-31T06:25:28.418Z,160939592841900
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T06:25:27.569Z,160939592757000
"""ChadSlap @ 8jqQZhEvdi"" posts a big blind of 2",2020-12-31T06:24:59.519Z,160939589952009
"""Alex St @ hgOw7xr4v6"" posts a small blind of 1",2020-12-31T06:24:59.519Z,160939589952008
"Your hand is 4♠, 8♣",2020-12-31T06:24:59.519Z,160939589952002
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (337) | #3 ""Ton @ y-BrAbw25C"" (114) | #4 ""Sean @ dT098Gir6A"" (249) | #6 ""charles @ ZRFl3F81GH"" (74) | #7 ""Alex St @ hgOw7xr4v6"" (81) | #10 ""ChadSlap @ 8jqQZhEvdi"" (105)",2020-12-31T06:24:59.519Z,160939589952001
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""charles @ ZRFl3F81GH"") --",2020-12-31T06:24:59.519Z,160939589952000
"""ChadSlap @ 8jqQZhEvdi"" shows a A♦, 8♦.",2020-12-31T06:24:56.230Z,160939589623100
"-- ending hand #81 --",2020-12-31T06:24:53.000Z,160939589300202
"""Steve @ vKtqqQXap1"" collected 64 from pot with Three of a Kind, K's (combination: K♦, K♠, K♥, J♠, 9♠)",2020-12-31T06:24:53.000Z,160939589300201
"""Steve @ vKtqqQXap1"" shows a J♠, K♦.",2020-12-31T06:24:53.000Z,160939589300200
"""ChadSlap @ 8jqQZhEvdi"" calls 12",2020-12-31T06:24:52.184Z,160939589218500
"""Steve @ vKtqqQXap1"" bets 12",2020-12-31T06:24:50.005Z,160939589000600
"""ChadSlap @ 8jqQZhEvdi"" checks",2020-12-31T06:24:39.816Z,160939587981700
"River: 2♦, 3♠, K♠, K♥ [9♠]",2020-12-31T06:24:32.933Z,160939587293800
"""ChadSlap @ 8jqQZhEvdi"" calls 12",2020-12-31T06:24:32.120Z,160939587212100
"""charles @ ZRFl3F81GH"" folds",2020-12-31T06:24:24.563Z,160939586456400
"""Steve @ vKtqqQXap1"" raises to 12",2020-12-31T06:24:20.984Z,160939586098500
"""ChadSlap @ 8jqQZhEvdi"" bets 6",2020-12-31T06:24:13.744Z,160939585374500
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:24:06.265Z,160939584626600
"Turn: 2♦, 3♠, K♠ [K♥]",2020-12-31T06:23:04.578Z,160939578458000
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:23:03.765Z,160939578376600
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:23:02.842Z,160939578284300
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:22:45.016Z,160939576501800
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T06:22:29.142Z,160939574914300
"""ChadSlap @ 8jqQZhEvdi"" bets 2",2020-12-31T06:22:27.036Z,160939574703700
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:22:24.514Z,160939574451500
"""charles @ ZRFl3F81GH"" checks",2020-12-31T06:22:22.069Z,160939574207000
"Flop:  [2♦, 3♠, K♠]",2020-12-31T06:22:16.352Z,160939573635300
"""Alex St @ hgOw7xr4v6"" checks",2020-12-31T06:22:15.538Z,160939573553900
"""charles @ ZRFl3F81GH"" calls 2",2020-12-31T06:22:12.144Z,160939573214500
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:22:01.950Z,160939572195400
"""Ton @ y-BrAbw25C"" folds",2020-12-31T06:22:01.061Z,160939572106200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T06:22:00.202Z,160939572020300
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:21:49.972Z,160939570997300
"""Alex St @ hgOw7xr4v6"" posts a big blind of 2",2020-12-31T06:21:42.449Z,160939570245110
"""charles @ ZRFl3F81GH"" posts a small blind of 1",2020-12-31T06:21:42.449Z,160939570245109
"Your hand is J♠, K♦",2020-12-31T06:21:42.449Z,160939570245103
"Player stacks: #1 ""Steve @ vKtqqQXap1"" (301) | #3 ""Ton @ y-BrAbw25C"" (114) | #4 ""Sean @ dT098Gir6A"" (251) | #6 ""charles @ ZRFl3F81GH"" (78) | #7 ""Alex St @ hgOw7xr4v6"" (83) | #10 ""ChadSlap @ 8jqQZhEvdi"" (133)",2020-12-31T06:21:42.449Z,160939570245102
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""Sean @ dT098Gir6A"") --",2020-12-31T06:21:42.449Z,160939570245101
"The player ""Ton @ y-BrAbw25C"" joined the game with a stack of 114.",2020-12-31T06:21:42.449Z,160939570245100
"-- ending hand #80 --",2020-12-31T06:21:36.410Z,160939569641204
"""charles @ ZRFl3F81GH"" collected 51 from pot with Straight, 9 High (combination: 9♦, 8♥, 7♠, 6♦, 5♥)",2020-12-31T06:21:36.410Z,160939569641203
"""charles @ ZRFl3F81GH"" shows a 5♥, 5♦.",2020-12-31T06:21:36.410Z,160939569641202
"""Steve @ vKtqqQXap1"" collected 51 from pot with Straight, 9 High (combination: 9♦, 8♥, 7♠, 6♠, 5♠)",2020-12-31T06:21:36.410Z,160939569641201
"""Steve @ vKtqqQXap1"" shows a 6♠, 5♠.",2020-12-31T06:21:36.410Z,160939569641200
"""ChadSlap @ 8jqQZhEvdi"" folds",2020-12-31T06:21:35.605Z,160939569560500
"""charles @ ZRFl3F81GH"" calls 20",2020-12-31T06:21:33.120Z,160939569312100
"""Steve @ vKtqqQXap1"" raises to 20",2020-12-31T06:21:17.457Z,160939567745800
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:21:06.079Z,160939566608000
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T06:21:04.020Z,160939566402100
"The player ""Ton @ y-BrAbw25C"" sit back with the stack of 114.",2020-12-31T06:20:58.300Z,160939565830000
"River: 2♠, 7♠, 6♦, 8♥ [9♦]",2020-12-31T06:20:53.638Z,160939565364200
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T06:20:52.826Z,160939565282700
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:20:51.217Z,160939565121800
"""Alex St @ hgOw7xr4v6"" folds",2020-12-31T06:20:49.203Z,160939564920400
"""charles @ ZRFl3F81GH"" bets 2",2020-12-31T06:20:45.574Z,160939564557500
"Turn: 2♠, 7♠, 6♦ [8♥]",2020-12-31T06:20:36.610Z,160939563661200
"""Steve @ vKtqqQXap1"" calls 4",2020-12-31T06:20:35.801Z,160939563580200
"""ChadSlap @ 8jqQZhEvdi"" calls 4",2020-12-31T06:20:33.959Z,160939563396000
"""Alex St @ hgOw7xr4v6"" calls 4",2020-12-31T06:20:32.590Z,160939563259100
"""charles @ ZRFl3F81GH"" bets 4",2020-12-31T06:20:30.351Z,160939563035100
"Flop:  [2♠, 7♠, 6♦]",2020-12-31T06:20:13.327Z,160939561332900
"""Sean @ dT098Gir6A"" folds",2020-12-31T06:20:12.518Z,160939561251900
"""Steve @ vKtqqQXap1"" calls 9",2020-12-31T06:20:11.645Z,160939561164600
"""ChadSlap @ 8jqQZhEvdi"" calls 9",2020-12-31T06:20:01.869Z,160939560189000
"""Alex St @ hgOw7xr4v6"" calls 9",2020-12-31T06:19:59.427Z,160939559942800
"""charles @ ZRFl3F81GH"" raises to 9",2020-12-31T06:19:48.911Z,160939558891100
"""Sean @ dT098Gir6A"" calls 2",2020-12-31T06:19:41.119Z,160939558112000
"""Steve @ vKtqqQXap1"" calls 2",2020-12-31T06:19:40.262Z,160939558026300
"""ChadSlap @ 8jqQZhEvdi"" calls 2",2020-12-31T06:19:37.693Z,160939557769300
"""Alex St @ hgOw7xr4v6"" calls 2",2020-12-31T06:19:34.924Z,160939557492600
"""charles @ ZRFl3F81GH"" posts a big blind of 2",2020-12-31T06:19:31.219Z,160939557122109
"""Sean @ dT098Gir6A"" posts a small blind of 1",2020-12-31T06:19:31.219Z,160939557122108
